transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T04986,142.97,10,1.7,0,4,33.8,Not Fraud
T02097,17.02,22,4.9,0,3,3.7,Not Fraud
T04730,5.06,6,13,0,2,26.3,Not Fraud
T01709,30.26,15,2.1,1,1,41.8,Not Fraud
T04829,46.11,17,99.1,1,1,34.9,Not Fraud
T04729,34.41,18,5,0,5,15.7,Not Fraud
T03267,4.86,12,12.4,0,2,50.7,Not Fraud
T00442,43.72,9,11.7,0,3,30.2,Not Fraud
T01811,76.45,12,97.1,0,5,11,Not Fraud
T02870,29.1,10,14.9,0,2,4.4,Not Fraud
T02311,60,5,35.3,0,1,30.1,Not Fraud
T01669,180.94,0,5.1,0,3,54.5,Fraud
T01012,46.82,6,12.3,0,0,34.5,Not Fraud
T01018,82.2,1,10.4,0,2,48,Not Fraud
T03743,50.8,5,3.4,0,2,9.6,Not Fraud
T02638,8.47,15,33,0,3,25.3,Not Fraud
T01274,50.52,13,1.1,0,7,57.8,Not Fraud
T00049,46.47,14,0.5,0,3,14.7,Not Fraud
T04992,35.4,23,1.7,0,3,38.8,Not Fraud
T04979,46.32,1,14.1,0,3,30.1,Not Fraud
T00035,89.48,7,55.8,0,2,20.8,Not Fraud
T01586,34.62,7,3.5,0,2,30.8,Not Fraud
T02754,58.99,13,36.6,0,1,20.5,Not Fraud
T03615,40.79,17,102.8,0,0,48.6,Not Fraud
T03060,12.31,18,12.1,0,0,49.5,Not Fraud
T04072,12.64,12,3.4,0,5,57.1,Not Fraud
T02295,14.29,4,11.7,0,2,26.6,Not Fraud
T02349,13.7,0,7.5,0,4,24.5,Not Fraud
T01375,64.21,7,19.7,0,4,17.3,Not Fraud
T04934,10.37,17,2.8,0,0,8.4,Not Fraud
T03027,56.22,4,3.1,0,0,9.1,Not Fraud
T04594,47.7,9,11.8,0,0,29.5,Not Fraud
T00493,36.32,8,5.7,0,0,49.4,Not Fraud
T03629,91.41,22,8.8,1,1,5,Not Fraud
T04341,132.24,20,2.9,0,0,14.6,Not Fraud
T02065,57.31,4,1.6,0,0,26.4,Not Fraud
T04292,8.86,7,20.8,0,1,24.2,Not Fraud
T04358,56.08,12,0.8,0,3,53.9,Not Fraud
T04454,10.47,9,40.6,0,1,20.3,Not Fraud
T02004,3.61,2,25,0,5,29.6,Not Fraud
T04682,13.2,5,1.9,0,2,51.1,Fraud
T01789,37.08,7,4.7,0,1,4.4,Not Fraud
T00756,20.56,23,1.8,0,3,46.1,Fraud
T00689,23.1,11,2.4,0,2,20.3,Not Fraud
T03907,8.89,11,47.5,0,3,40.5,Not Fraud
T00876,45.87,18,11.6,0,3,3.5,Not Fraud
T04289,29.39,11,0.9,0,6,51.5,Not Fraud
T04942,33.52,21,18.3,0,2,27,Not Fraud
T04559,49.4,6,2.1,0,1,14.1,Not Fraud
T00193,25.14,10,0.1,0,4,55.8,Fraud
T04766,10.65,6,2.5,0,0,51.1,Not Fraud
T04999,29.88,16,3,0,4,9.2,Not Fraud
T04233,34.83,11,32.5,0,2,11.7,Not Fraud
T04749,17.68,19,23.8,0,1,50.9,Not Fraud
T03212,19.76,0,6.8,0,1,30.5,Not Fraud
T03116,13.61,18,15.6,0,2,3,Not Fraud
T02405,102.06,10,4.2,0,2,31.7,Not Fraud
T01610,12,19,22.2,0,3,27,Not Fraud
T01885,200.65,16,29.7,0,3,24.8,Not Fraud
T01279,47.24,11,30,0,1,15.7,Not Fraud
T04501,5.96,6,10,0,5,36.8,Fraud
T04304,24.06,17,19.7,1,2,42.5,Not Fraud
T02801,9.68,20,7.5,0,2,13.6,Not Fraud
T00004,26.11,16,5.3,0,1,31.4,Not Fraud
T02990,41.8,19,34.2,0,6,37.9,Not Fraud
T00766,11.34,7,12.7,1,3,13.8,Not Fraud
T01137,61.26,9,5.3,1,1,20.9,Not Fraud
T02700,35.74,22,1.4,0,4,9.8,Not Fraud
T02839,64.06,23,17.1,0,2,27.3,Not Fraud
T02472,13.44,20,10,0,3,29.8,Not Fraud
T04762,50.95,20,19.7,0,4,35.9,Not Fraud
T04863,29.44,5,114.7,0,2,22.5,Not Fraud
T03956,5.59,10,65.7,0,1,37.8,Not Fraud
T00413,96.66,7,26.2,0,3,18.3,Not Fraud
T00114,63.39,0,4,0,1,21.1,Not Fraud
T01535,19.77,0,32,0,1,19.5,Not Fraud
T04279,37.12,16,5,0,2,18.7,Not Fraud
T01009,42.2,17,8.5,0,2,20.3,Not Fraud
T02423,16.04,21,23.2,0,0,31.5,Not Fraud
T04817,63.16,15,8.5,0,1,18,Fraud
T01311,49.33,18,8.7,0,0,26.4,Not Fraud
T02256,27.13,23,16,0,1,19.1,Not Fraud
T04112,18.11,10,39.8,0,2,43.2,Not Fraud
T00892,439.48,20,45.2,0,2,36.6,Not Fraud
T02109,110.35,12,56.4,0,0,39.5,Fraud
T00189,17.08,1,3,0,2,21.4,Not Fraud
T02785,135.03,4,11.9,0,2,12.9,Not Fraud
T02385,23.34,1,15,0,1,8.3,Not Fraud
T02891,37.02,15,2.1,0,3,31.3,Not Fraud
T01660,111.5,19,21.1,0,4,29.1,Not Fraud
T03133,17.6,12,163.7,0,4,12.1,Fraud
T04198,23.22,5,11,0,3,15.4,Not Fraud
T01428,7.96,3,4.5,0,4,25.3,Not Fraud
T00496,124.12,2,20.8,0,1,24.7,Not Fraud
T01807,51.53,3,29.2,0,1,23,Not Fraud
T01023,74.06,19,0.6,0,1,13.5,Not Fraud
T03269,18.19,2,11,0,2,17.9,Not Fraud
T00108,110.95,22,8.8,0,5,5.7,Not Fraud
T02667,7.45,9,94.1,0,2,28.8,Not Fraud
T00045,104.66,14,21,0,3,22.1,Not Fraud
T02291,14.15,23,12.6,0,0,10.8,Not Fraud
T03275,27.31,8,1.2,0,5,28.5,Not Fraud
T01034,125.75,6,20.4,1,1,41.4,Not Fraud
T00736,8.88,16,30.1,0,2,16.7,Not Fraud
T04099,115.58,3,8.6,0,1,14,Not Fraud
T01111,87.52,11,6.4,0,4,41.8,Not Fraud
T02000,17.7,4,1.8,0,1,6.9,Not Fraud
T04116,93.7,0,10.4,0,2,33.4,Fraud
T02136,31.92,1,44.2,0,0,28.5,Not Fraud
T01856,14.22,9,30,0,3,25.4,Not Fraud
T04056,163.43,10,13.9,0,1,38.4,Not Fraud
T03858,31.75,17,16.9,0,2,20.2,Not Fraud
T01404,8.77,7,3.5,0,2,15.4,Not Fraud
T03924,18.33,5,34.8,0,4,7.9,Not Fraud
T01077,20.98,13,47.1,0,1,24.8,Not Fraud
T00040,15.23,17,741.1,0,3,32.9,Fraud
T00822,20.71,23,97.3,0,2,5.4,Not Fraud
T04603,32.21,16,6.5,0,2,31,Not Fraud
T04608,100.19,1,76.8,0,2,37,Fraud
T04688,5.9,7,4.1,0,1,40.9,Not Fraud
T04346,30,22,223.5,0,0,18.1,Not Fraud
T01710,17.53,1,25.6,0,1,11.3,Not Fraud
T02389,8.66,14,34.1,0,2,15.9,Not Fraud
T00465,21.63,22,2.4,1,2,10.8,Fraud
T01876,34.82,21,5,0,3,4.4,Not Fraud
T03285,28.1,14,12.6,0,4,13.7,Not Fraud
T04544,25.8,7,79.9,0,4,14.5,Not Fraud
T02799,434.65,6,23,0,3,17.9,Not Fraud
T00874,5.78,10,17.1,0,1,27.6,Not Fraud
T01435,15.53,6,12.9,0,1,32.7,Not Fraud
T01600,33.51,11,3,1,1,38.7,Not Fraud
T03799,17.79,14,32.1,0,2,34.2,Not Fraud
T04328,152.3,1,10,0,0,35.6,Not Fraud
T02028,9.83,13,73.4,0,4,28.1,Fraud
T03224,18.05,21,14.3,1,3,43.5,Not Fraud
T02622,6.94,1,8.7,0,0,26.6,Not Fraud
T03617,11.17,6,2.5,0,2,44.5,Not Fraud
T02441,96.96,9,77.7,0,2,16.1,Not Fraud
T02522,56.66,21,17.2,0,2,2.8,Not Fraud
T00452,41.57,3,10,0,1,21.7,Not Fraud
T04506,75.13,15,32.5,0,2,25.9,Not Fraud
T03923,29.85,23,10,0,1,20,Not Fraud
T00596,106.52,21,2,0,4,19.1,Not Fraud
T03672,75.71,2,2.5,0,1,10.2,Not Fraud
T02471,31.77,0,8,0,3,7.6,Not Fraud
T04702,37.84,17,8.9,0,0,49.6,Not Fraud
T01070,29.35,13,14.9,0,1,34,Not Fraud
T00794,19.89,4,1.2,0,2,6,Not Fraud
T02976,14.67,17,18.2,0,0,52.6,Not Fraud
T02710,4.93,19,3.3,0,3,11.4,Not Fraud
T01642,107.03,20,14,0,5,38.5,Not Fraud
T00717,7.18,19,27.6,0,2,43.3,Not Fraud
T04497,69.04,12,3.5,0,3,60.7,Not Fraud
T04883,70.6,15,2.5,0,2,35.5,Not Fraud
T04070,28.79,15,17.9,0,3,26.4,Not Fraud
T03902,57.94,21,2,0,2,17.5,Not Fraud
T01836,53.57,9,5.8,0,5,20.2,Not Fraud
T01154,15.52,17,0.6,0,3,9.2,Not Fraud
T00342,9.89,3,0.8,0,3,33.4,Fraud
T02733,45.69,15,16.2,0,0,12.9,Not Fraud
T03725,30.73,21,2.8,0,1,9.2,Not Fraud
T02200,82.28,2,289.1,0,1,16.4,Fraud
T00364,37.85,13,14.8,0,0,19.3,Not Fraud
T01063,58.73,13,10.3,0,0,28.6,Not Fraud
T02636,19.72,12,69.2,0,1,21.6,Not Fraud
T01352,47.72,10,2.4,0,1,14.4,Not Fraud
T00558,80.7,0,19.8,0,4,32.1,Not Fraud
T00863,285.96,7,12.7,0,3,11.6,Not Fraud
T01101,9.98,15,13.7,0,2,31.5,Not Fraud
T03421,125.99,5,6.7,0,3,74.1,Fraud
T00054,38.68,14,2,0,3,55.4,Not Fraud
T02550,53.08,10,5.1,0,4,1.3,Not Fraud
T00879,4.72,13,1.7,0,2,8.8,Not Fraud
T03348,17.54,19,1.9,0,3,29.9,Not Fraud
T00555,40.68,23,4,1,0,27.2,Not Fraud
T04787,36.6,15,1.9,0,3,47.8,Fraud
T01713,129.47,12,58.3,0,4,20,Not Fraud
T03017,51.01,21,11.1,1,2,63,Not Fraud
T00608,202.78,8,38.8,0,2,20.3,Not Fraud
T01090,17.48,1,1,0,0,5.1,Not Fraud
T02992,75.44,14,5.4,0,5,25.9,Not Fraud
T00979,34.06,3,6.4,0,2,37.9,Fraud
T03450,37.69,9,3.8,0,3,10.6,Not Fraud
T02523,122.64,11,9.2,0,4,58,Not Fraud
T01234,579.92,21,3.3,0,2,50.6,Not Fraud
T04053,47.22,19,73.6,0,5,36.7,Fraud
T00628,17.21,4,1.7,0,1,8.3,Not Fraud
T04173,11.16,13,7.6,0,4,20.3,Not Fraud
T02607,31.5,15,3.3,0,2,14.4,Not Fraud
T01625,126.36,7,3.2,0,2,7.6,Not Fraud
T03081,13.31,13,8.1,0,2,40.1,Not Fraud
T04111,74.67,2,34.2,0,0,13.7,Not Fraud
T00492,336.59,23,3.9,0,4,11.1,Not Fraud
T00724,105.59,1,3.8,1,1,17.6,Not Fraud
T04866,22.45,1,42,0,2,41.2,Not Fraud
T00557,12.81,14,3.7,0,5,7.7,Not Fraud
T02613,89.89,13,15.5,0,0,64.3,Not Fraud
T00089,4.42,17,1.9,0,0,9.3,Not Fraud
T03679,23.8,16,8.4,0,2,29.6,Not Fraud
T01899,36.66,4,20.9,0,1,35.9,Fraud
T04076,33.87,10,0.2,0,4,54.9,Not Fraud
T00977,22.67,8,15.2,0,4,70,Fraud
T03807,23.68,19,1.1,0,3,55.1,Fraud
T03305,21.53,17,38.4,0,2,18,Not Fraud
T02020,62.18,2,0.6,0,4,16.1,Not Fraud
T03030,38.26,10,29.2,0,3,3.8,Not Fraud
T04450,117.15,2,30.6,1,2,27.9,Fraud
T02283,6.66,5,5.7,0,3,44.3,Fraud
T03055,42.22,4,3,0,1,4.9,Not Fraud
T02466,5.59,13,46.4,0,2,14.6,Not Fraud
T04907,89.84,8,42.7,0,1,36.5,Not Fraud
T02691,6.24,8,4.9,0,1,6.4,Not Fraud
T04675,58.23,16,0.6,0,5,17.1,Not Fraud
T03544,110.05,20,24.4,0,1,36.2,Not Fraud
T04003,133.3,4,1.1,0,3,8,Not Fraud
T03508,93.6,15,14.8,0,1,9.6,Not Fraud
T00365,46.38,17,30.2,0,1,15.9,Not Fraud
T01724,21.58,22,10.6,0,3,10.8,Not Fraud
T00526,45.47,20,0.4,0,2,26.7,Not Fraud
T03938,236.4,15,5.9,0,1,47.4,Not Fraud
T02224,49.86,3,89.9,0,0,9.6,Not Fraud
T01973,2.79,0,29.1,0,0,19.7,Not Fraud
T01904,28.64,13,4,0,2,30.3,Fraud
T02914,10.62,12,7.4,0,1,37.6,Not Fraud
T03043,17.43,16,26.7,0,2,6.1,Not Fraud
T04885,120.06,13,0.6,0,2,6.4,Not Fraud
T04058,10.98,10,2.1,0,3,28.5,Not Fraud
T04262,42.37,6,16.6,0,0,41,Not Fraud
T03745,189.43,17,2.7,0,1,10.5,Not Fraud
T00525,20.19,21,40.1,0,3,33.1,Not Fraud
T01446,63.51,0,1.3,0,1,44.9,Not Fraud
T02484,3.63,3,70.4,0,2,48.5,Not Fraud
T03191,16.98,12,75.2,0,1,26.8,Not Fraud
T00354,59.3,1,91.5,0,1,13.4,Not Fraud
T01679,35.13,3,19.3,0,1,44.1,Not Fraud
T03904,59.23,1,56.1,0,2,13.5,Not Fraud
T02486,57.68,23,3,1,2,17.1,Not Fraud
T00423,53.1,18,179.7,0,2,16.1,Not Fraud
T04232,252.08,0,6.3,0,3,18.4,Not Fraud
T03879,36.05,16,8.2,0,2,15.6,Not Fraud
T00079,10.17,0,4.3,0,2,38.7,Not Fraud
T02930,22.88,8,23.8,0,0,9.2,Not Fraud
T01177,40.43,20,4,0,5,22.5,Not Fraud
T03340,65.33,10,27.3,0,4,25.7,Not Fraud
T00190,9.68,16,9.5,0,4,23.1,Not Fraud
T04820,54.96,20,51.7,1,1,11.6,Fraud
T02555,40.44,7,32.9,0,2,8.6,Not Fraud
T00239,16.39,0,26.7,0,3,30.7,Not Fraud
T03465,45.23,1,15.6,0,2,7.6,Not Fraud
T02006,146.44,7,2.1,0,4,60.7,Not Fraud
T04681,38.39,6,57.3,0,5,31.9,Not Fraud
T01613,97.99,19,7.9,0,0,47.6,Fraud
T00011,80.58,5,323.7,1,1,26,Fraud
T03591,38.34,15,80.7,0,1,43.9,Not Fraud
T03231,16.67,18,64.4,0,1,5.4,Fraud
T01577,14.1,3,95.1,0,3,23,Not Fraud
T04576,41.51,0,32.9,0,1,1.9,Not Fraud
T00370,26.16,16,13.2,0,3,36.7,Not Fraud
T04012,44.29,4,70.1,0,2,30.9,Not Fraud
T00929,62.38,23,4.4,0,1,30.8,Not Fraud
T02623,24.67,20,11,0,2,29.4,Not Fraud
T01997,53.27,18,20.3,0,2,9.9,Not Fraud
T02816,25.65,21,7.2,0,2,36.3,Not Fraud
T00693,67.4,15,3.2,0,1,45.6,Fraud
T02052,100.72,15,2.9,0,3,40.4,Not Fraud
T02956,37.36,0,2.6,0,1,39.9,Not Fraud
T01697,153,0,14.2,0,2,11.5,Not Fraud
T04764,80.81,7,6.7,0,4,37.1,Not Fraud
T01648,207.52,15,23.6,0,1,56.1,Not Fraud
T03426,9.29,23,10.8,0,2,44.6,Not Fraud
T04993,14.28,18,405.1,0,2,11,Fraud
T01210,33.98,15,10.4,0,4,12.2,Not Fraud
T04647,6.75,6,45.6,0,1,32,Not Fraud
T02229,69.53,21,5.5,1,3,8.7,Not Fraud
T02939,52.32,10,0.8,0,4,57.1,Not Fraud
T02288,86.97,6,9.1,0,3,26.5,Fraud
T01326,4.89,15,88.5,0,5,23.4,Not Fraud
T02157,81.27,8,19.1,0,2,32.9,Fraud
T01353,361.91,3,7.3,0,2,44.5,Not Fraud
T02481,4.86,6,9.6,0,3,66.1,Not Fraud
T02857,5.71,11,1.8,0,2,24.4,Not Fraud
T01880,69.09,11,6,0,5,28,Not Fraud
T03434,20.05,14,58.7,0,0,21.3,Not Fraud
T04956,14.95,18,4.1,0,2,35.4,Fraud
T03396,13.46,10,12.2,0,2,13.7,Not Fraud
T02071,21.2,22,1.2,0,2,41,Not Fraud
T00911,36.2,14,5,0,1,44.5,Not Fraud
T03640,35.55,5,1.8,0,3,6.5,Not Fraud
T00798,116.63,16,50.6,0,2,16.7,Not Fraud
T04853,34.97,6,9.5,0,1,56.4,Fraud
T01652,29.27,14,139.4,0,4,58.4,Fraud
T03897,37.92,9,20.3,0,2,22.5,Not Fraud
T00745,28.39,2,2,0,0,50.7,Not Fraud
T01958,21.96,20,1,0,2,50.7,Not Fraud
T02029,12.52,14,21.4,0,4,17.6,Not Fraud
T01002,4.69,1,24.1,0,2,9.6,Not Fraud
T01248,6.84,4,23.7,0,2,18.2,Not Fraud
T01348,26.97,5,4.6,0,0,44.3,Not Fraud
T00179,38.1,1,2.8,0,1,8.8,Not Fraud
T01203,20.29,3,4.9,0,5,48.9,Not Fraud
T00639,9.85,10,93.1,0,1,10.2,Not Fraud
T03049,45.38,5,2.7,0,0,26.9,Not Fraud
T03862,13.61,0,66.2,0,0,12.7,Not Fraud
T03601,30.05,8,1.8,1,1,21.2,Fraud
T04713,117.65,11,38.7,0,1,19.2,Not Fraud
T02889,3.64,14,35.1,0,4,11.5,Not Fraud
T00483,261.86,4,1.2,0,2,53.4,Fraud
T03489,44.39,9,1.1,0,2,14,Fraud
T03362,36.26,14,0.6,0,1,13.8,Not Fraud
T04637,140.14,20,11.9,1,1,34.1,Not Fraud
T01765,21.39,16,27.7,0,1,18,Not Fraud
T02498,28.38,7,7.4,0,0,60.4,Not Fraud
T00021,20.75,7,7.9,0,1,33.9,Not Fraud
T02825,46.62,11,7.2,0,1,13.5,Not Fraud
T04393,32.62,7,6.4,0,0,33.5,Not Fraud
T04886,24.98,15,37.7,0,2,26.3,Not Fraud
T04676,8.6,22,59.8,0,3,12.6,Not Fraud
T01788,129.05,6,14.4,0,5,12.1,Fraud
T03962,9.84,15,11.4,0,1,46.6,Not Fraud
T01395,7.44,0,127.5,1,1,21.3,Fraud
T02938,36.78,23,7.1,0,4,2.5,Not Fraud
T03523,33.63,19,64.4,0,0,40.8,Not Fraud
T02918,128.14,13,4.5,0,1,16.6,Not Fraud
T02010,14.38,8,1.2,0,3,39.4,Not Fraud
T04856,13.89,22,40.5,1,0,14.8,Fraud
T02872,52.51,15,41.6,0,4,34.7,Not Fraud
T04218,40.03,6,19.1,0,0,37.6,Not Fraud
T01368,10.2,14,1.8,0,2,60.3,Not Fraud
T00567,17.51,21,15,0,2,31.1,Not Fraud
T00561,196.64,15,8.2,0,4,19.8,Not Fraud
T03769,4.96,22,0.4,0,2,74.4,Not Fraud
T03729,61.63,3,97.8,0,0,53.7,Fraud
T01646,134.28,13,32.2,0,3,28.1,Not Fraud
T00592,7.25,17,13.8,0,2,49.4,Not Fraud
T02922,64.07,11,13,0,3,19.4,Not Fraud
T02067,11.57,21,19,0,1,19.1,Not Fraud
T01019,11.73,9,27.2,0,0,41.7,Not Fraud
T04142,90.63,11,3.9,0,1,28.9,Not Fraud
T03237,28.47,21,3.7,1,2,14.1,Not Fraud
T01588,100.21,7,36.7,0,2,18.9,Not Fraud
T00264,35.21,21,11.7,0,3,34,Not Fraud
T04672,46.45,14,0.1,1,1,51.3,Fraud
T03748,73.39,0,2.4,0,0,25.7,Not Fraud
T02996,15.11,22,2.4,0,1,43.1,Not Fraud
T03289,20.63,9,2.5,1,1,26.4,Not Fraud
T03058,104.6,18,15.7,0,1,14.4,Not Fraud
T03792,138.09,16,1.6,0,2,19.5,Not Fraud
T01206,56.63,19,7.9,0,4,14.3,Not Fraud
T02254,18.85,9,1.8,0,2,23.2,Not Fraud
T03183,53.08,17,7.5,0,2,55.4,Not Fraud
T00654,76.8,2,2.1,0,1,43.5,Not Fraud
T00514,9.08,14,13.3,0,3,8.6,Fraud
T00085,188.11,21,263.3,1,6,38.4,Fraud
T04257,24.7,11,59.9,0,1,36.3,Not Fraud
T01307,15.45,0,7.4,0,7,34.8,Not Fraud
T03674,41.87,4,75.1,0,1,23.1,Not Fraud
T00047,30.44,23,4.9,0,4,14.5,Not Fraud
T02766,7.64,5,17.9,0,4,11.5,Not Fraud
T00811,31.81,12,16.3,0,0,39.2,Not Fraud
T02707,11.67,5,1.9,0,4,10.2,Not Fraud
T03996,7.35,2,6.3,0,2,50.8,Fraud
T02417,11.47,6,14.8,0,2,38.8,Not Fraud
T01362,57.51,4,22.3,0,2,60.7,Fraud
T01493,10.35,13,367.3,0,3,15.1,Not Fraud
T03905,113.87,23,26.7,0,2,44.8,Not Fraud
T02564,25.76,4,33.8,0,0,15,Not Fraud
T01130,78.37,3,2.9,0,1,23.2,Not Fraud
T03414,12.96,7,2,0,1,7.5,Not Fraud
T01176,9.92,7,6,0,3,24,Not Fraud
T04295,39.8,22,14.4,0,3,21.8,Fraud
T01083,20.45,20,12.2,0,2,16.4,Not Fraud
T04706,3.47,12,5.8,0,2,36.7,Not Fraud
T00763,66.01,4,10,0,0,17.7,Not Fraud
T00472,137.34,9,12.7,0,2,18.5,Not Fraud
T02075,34.79,18,5.5,0,3,47.2,Not Fraud
T03627,12.22,19,1.3,0,5,17.3,Not Fraud
T02455,13.16,18,9.7,0,5,24.7,Not Fraud
T01595,9,21,32.2,0,2,22.8,Not Fraud
T04164,10.55,16,4.8,0,1,35,Not Fraud
T01460,73.51,22,192.1,0,1,27.3,Not Fraud
T02899,100.46,18,1.7,0,3,32.8,Not Fraud
T03080,14.13,17,0.6,0,0,21.7,Not Fraud
T00719,148.26,8,70.2,1,1,52.9,Fraud
T01881,21.41,3,0.4,0,2,7.5,Not Fraud
T00612,25.54,14,0.1,0,0,23.9,Not Fraud
T00076,20.22,14,4.8,0,3,38.6,Not Fraud
T01258,78.53,11,2.6,0,2,31.1,Not Fraud
T03853,99.04,2,1.8,0,0,40.8,Fraud
T01633,160.08,11,6.5,0,2,8.6,Not Fraud
T04359,17.28,19,162.6,0,4,19.5,Fraud
T02399,255.92,19,2.5,0,3,51.4,Not Fraud
T01448,103.27,3,16.9,0,4,66.7,Fraud
T00484,56.92,22,4.1,0,0,28.8,Not Fraud
T01665,89.35,23,14.7,0,1,59.1,Not Fraud
T04937,10.68,9,5.7,0,2,27.6,Not Fraud
T02505,11.3,0,7.6,0,1,46.5,Not Fraud
T00418,18.55,22,123.3,0,5,46.2,Fraud
T04966,53.99,9,7.9,0,4,35.9,Not Fraud
T04062,26.93,21,5.2,0,0,33,Not Fraud
T01608,31.54,19,3.5,0,1,22.7,Not Fraud
T02069,52.63,11,37.1,0,2,26,Not Fraud
T03524,8.95,3,0.9,0,3,40.3,Not Fraud
T00097,59.41,7,5.8,0,2,20.4,Not Fraud
T00458,12.82,12,48.6,0,2,11.2,Not Fraud
T04791,22.04,3,10.9,0,2,41.4,Not Fraud
T01246,3.45,13,85.5,0,3,6.5,Fraud
T02947,23.64,23,24.6,0,3,39.2,Fraud
T00326,62.03,22,6.6,0,1,46.6,Not Fraud
T04425,195.54,20,4,0,2,42.7,Not Fraud
T04471,228.35,3,17.3,0,0,12.1,Not Fraud
T04090,44.94,2,18.4,0,3,28.1,Not Fraud
T03821,60.82,5,21.3,0,1,51.9,Not Fraud
T00884,12.15,19,39.2,0,0,53.7,Not Fraud
T02526,9.15,16,4.1,0,4,40.5,Not Fraud
T03624,27.89,7,19.4,0,2,27,Not Fraud
T01784,100.85,0,3.7,0,3,30.1,Not Fraud
T04600,65.98,22,2.5,0,1,15.5,Not Fraud
T03898,696.78,5,24.8,0,2,32.9,Fraud
T02529,62.05,10,8.2,0,5,7.9,Not Fraud
T02630,26.81,4,4.7,0,1,15.5,Not Fraud
T00164,77.64,10,4.6,0,1,12.4,Not Fraud
T01356,10.63,13,15.3,1,2,7.8,Not Fraud
T04968,34.54,8,0.6,0,1,18.3,Not Fraud
T02041,330.94,1,48.1,0,3,32.1,Not Fraud
T00739,148.85,18,54.4,0,2,64.7,Not Fraud
T01620,108.38,11,4.7,0,1,13.4,Fraud
T02338,95.42,17,210.5,0,4,31.1,Not Fraud
T04746,36.2,9,32.3,0,2,17.8,Not Fraud
T03794,88.81,16,61.2,0,1,6.6,Not Fraud
T00906,104.05,9,19.9,0,3,23.2,Not Fraud
T03343,14.68,4,54.5,0,3,43.3,Fraud
T02123,31.96,6,30,0,1,23,Not Fraud
T01606,15.52,1,21.9,0,5,10.4,Not Fraud
T00950,11.92,19,4.1,0,1,41.2,Not Fraud
T01306,25.69,16,3.8,0,2,9,Not Fraud
T04054,10.99,10,39.2,0,2,15,Not Fraud
T04945,26.26,4,21,0,0,63.3,Fraud
T00530,141.02,10,5.1,0,4,18.9,Not Fraud
T02807,69.05,15,56.6,0,0,23.7,Not Fraud
T02397,34.61,7,11,0,2,24.4,Not Fraud
T04772,17.04,17,39.5,0,1,9.5,Not Fraud
T00709,8.25,1,2.1,0,2,19.6,Not Fraud
T04369,28.1,13,6.2,0,3,16.1,Not Fraud
T00916,31.65,1,9.3,0,3,6.2,Not Fraud
T04465,3.08,3,0.4,0,1,67.2,Fraud
T03042,49.31,22,298,0,1,40.3,Fraud
T01155,249.07,16,18.3,0,1,37.6,Not Fraud
T03723,75.73,19,10.4,0,1,27.9,Not Fraud
T00172,109.88,15,5,0,1,8.1,Not Fraud
T00983,27.8,10,25.6,0,4,27.8,Not Fraud
T03385,19.26,14,68.1,0,1,8.3,Not Fraud
T01795,27.83,4,11.2,0,1,29.8,Not Fraud
T02811,229.35,2,6.4,0,1,24.6,Not Fraud
T04429,93.41,10,12.8,0,3,40.5,Not Fraud
T00036,22.96,22,9.5,0,4,13.5,Not Fraud
T01062,33.6,6,46.7,0,2,7.7,Not Fraud
T04803,17.78,12,6.1,0,2,32.8,Fraud
T01523,89.05,12,9.4,0,4,26.9,Not Fraud
T03878,21.93,22,32.4,0,2,24.9,Not Fraud
T01756,16.77,8,55.7,0,2,20.5,Fraud
T04781,9.56,1,9,0,1,10.2,Not Fraud
T01802,12.37,22,206.4,0,1,11.6,Fraud
T04034,30.92,10,12.8,0,2,5.7,Not Fraud
T01088,39.52,6,9.1,0,2,12.4,Not Fraud
T02978,21.79,9,2.5,0,0,43.1,Not Fraud
T00565,38.57,20,1.6,0,1,9.6,Not Fraud
T01968,23.38,19,5.7,0,3,18.4,Fraud
T04735,190.38,6,1.1,0,2,11.3,Not Fraud
T04591,79.36,15,30.6,0,3,49.5,Fraud
T02580,31.36,9,54.3,0,4,11.3,Not Fraud
T00273,9.4,7,18.8,0,0,41.2,Not Fraud
T03528,55.18,2,46.3,0,2,35.6,Not Fraud
T04623,11.4,17,1.4,0,0,14.9,Not Fraud
T03675,85,1,10.4,0,4,32.5,Not Fraud
T00779,36.26,14,8.2,0,3,19.1,Not Fraud
T03013,10.45,5,13,0,1,33.2,Not Fraud
T04711,7.18,17,23,0,1,80.3,Not Fraud
T03820,12.18,23,33.2,0,3,19,Not Fraud
T04995,151.95,10,20.7,0,2,32.6,Not Fraud
T03054,36.43,19,7.4,0,0,21.8,Not Fraud
T02846,89.57,15,0.3,0,1,14.2,Not Fraud
T04180,14.65,19,20.5,0,3,22.4,Not Fraud
T00225,84.62,21,4.2,0,1,26.1,Not Fraud
T02648,13.64,13,36.8,0,1,20.7,Not Fraud
T04344,58.62,9,181.2,0,2,26.5,Not Fraud
T00914,64.54,2,14.5,0,0,37.3,Not Fraud
T00284,8.37,22,2,0,3,42.1,Not Fraud
T04481,78.96,1,102.8,0,2,39.6,Not Fraud
T00033,13.78,16,8.7,0,4,26.1,Not Fraud
T00573,22.93,2,10.6,0,3,18.9,Not Fraud
T03713,68.32,11,57.7,0,5,8.4,Not Fraud
T01525,117.97,21,9.9,0,3,16.6,Not Fraud
